customer_id,customer_segment,predicted_discount,predicted_redemption_prob,predicted_revenue,current_redemption_rate,total_spent,avg_order_value,coupon_type
CUST_002456,VIP,5.0,0.333,9116.9,0.333,500493.59,29440.8,Exclusive VIP Offer
CUST_002457,VIP,6.0,0.429,6139.15,0.429,525453.49,15012.96,Exclusive VIP Offer
CUST_002458,Medium Value,16.0,0.4,4768.33,0.4,308797.35,14036.24,Standard Discount
CUST_002459,VIP,5.0,0.556,8683.11,0.556,511895.69,16512.76,Exclusive VIP Offer
CUST_002460,VIP,5.0,0.571,13371.45,0.571,492199.22,24609.96,Exclusive VIP Offer
CUST_002461,VIP,5.0,0.5,12005.53,0.5,1393601.82,24885.75,Exclusive VIP Offer
CUST_002462,VIP,5.0,0.667,6078.2,0.667,193887.26,9694.36,Exclusive VIP Offer
CUST_002463,VIP,5.0,0.583,7822.46,0.583,566771.31,14532.6,Exclusive VIP Offer
CUST_002464,VIP,5.0,0.7,9374.97,0.7,706471.1,13852.37,Exclusive VIP Offer
CUST_002465,VIP,5.0,0.583,10339.57,0.583,640333.0,18833.32,Exclusive VIP Offer
CUST_002466,Low Value,14.0,0.308,4969.6,0.308,691593.78,18691.72,Premium Discount
CUST_002467,Medium Value,13.0,0.667,7876.43,0.667,257145.65,13533.98,Premium Discount
CUST_002468,High Value,6.0,0.5,17279.23,0.5,4990994.32,36698.49,Loyalty Reward
CUST_002469,Low Value,13.0,0.0,0.0,0.0,73296.12,10470.87,Premium Discount
CUST_002470,VIP,5.0,0.5,2827.46,0.5,94903.37,5931.46,Exclusive VIP Offer
CUST_002471,Medium Value,13.0,0.583,7484.48,0.583,423947.46,14618.88,Premium Discount
CUST_002472,VIP,5.0,0.4,7922.58,0.4,318461.46,21230.76,Exclusive VIP Offer
CUST_002473,High Value,10.0,0.722,16014.63,0.722,1675092.0,24633.71,Premium Discount
CUST_002474,Low Value,14.0,0.0,0.0,0.0,542663.79,31921.4,Premium Discount
CUST_002475,VIP,5.0,0.25,12454.26,0.25,616615.14,47431.93,Exclusive VIP Offer
CUST_002476,High Value,5.0,0.824,26544.33,0.824,2658147.42,34521.4,Loyalty Reward
CUST_002477,VIP,8.0,0.5,8629.27,0.5,428318.13,18622.53,Exclusive VIP Offer
CUST_002478,VIP,5.0,0.75,19312.34,0.75,1204425.77,26765.02,Exclusive VIP Offer
CUST_002479,VIP,5.0,0.667,12954.22,0.667,414004.7,20700.24,Exclusive VIP Offer
CUST_002480,High Value,5.0,0.613,15609.51,0.613,2088281.77,26772.84,Loyalty Reward
CUST_002481,VIP,5.0,0.667,10957.72,0.667,88239.1,17647.82,Exclusive VIP Offer
CUST_002482,Medium Value,13.0,0.571,13837.12,0.571,1260890.16,27410.66,Premium Discount
CUST_002483,High Value,11.0,0.625,16857.27,0.625,2570903.38,30245.92,Premium Discount
CUST_002484,Low Value,14.0,0.0,0.0,0.0,180827.37,60275.79,Premium Discount
CUST_002485,VIP,5.0,0.667,14750.28,0.667,512208.12,23282.19,Exclusive VIP Offer
CUST_002486,Low Value,11.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_002487,VIP,5.0,0.6,14376.05,0.6,455963.77,25331.32,Exclusive VIP Offer
CUST_002488,High Value,7.0,0.567,14483.42,0.567,2243783.76,27363.22,Loyalty Reward
CUST_002489,VIP,5.0,1.0,15628.73,1.0,132089.34,16511.17,Exclusive VIP Offer
CUST_002490,Medium Value,15.0,0.385,3081.38,0.385,207345.08,9424.78,Standard Discount
CUST_002491,Low Value,12.0,0.0,0.0,0.0,124152.89,11286.63,Premium Discount
CUST_002492,VIP,5.0,0.5,8761.57,0.5,368646.8,18432.34,Exclusive VIP Offer
CUST_002493,Low Value,13.0,-0.0,0.0,0.0,44033.64,14677.88,Premium Discount
CUST_002494,Low Value,12.0,0.0,0.0,0.0,122542.03,13615.78,Premium Discount
CUST_002495,Medium Value,12.0,0.875,14362.3,0.875,342306.35,18016.12,Premium Discount
CUST_002496,VIP,5.0,0.833,13976.14,0.833,266794.09,17786.27,Exclusive VIP Offer
CUST_002497,High Value,8.0,0.61,17773.35,0.61,3962341.77,31698.73,Loyalty Reward
CUST_002498,VIP,5.0,0.571,11063.86,0.571,429160.15,20436.2,Exclusive VIP Offer
CUST_002499,VIP,5.0,1.0,22722.93,1.0,194125.61,24265.7,Exclusive VIP Offer
CUST_002500,Low Value,14.0,0.333,5986.57,0.333,269242.58,20710.97,Premium Discount
CUST_002501,Medium Value,14.0,0.565,12167.06,0.565,1661221.07,24429.72,Premium Discount
CUST_002502,High Value,5.0,0.818,35774.28,0.818,2957521.06,46944.78,Loyalty Reward
CUST_002503,VIP,5.0,0.727,5810.8,0.727,227407.7,8422.51,Exclusive VIP Offer
CUST_002504,Medium Value,14.0,0.542,12956.84,0.542,1946509.94,27415.63,Premium Discount
CUST_002505,VIP,5.0,0.667,14657.02,0.667,1087168.73,23131.25,Exclusive VIP Offer
CUST_002506,Medium Value,16.0,0.333,7166.9,0.333,398337.68,24896.1,Standard Discount
CUST_002507,Medium Value,15.0,0.545,8738.23,0.545,665236.53,19006.76,Standard Discount
CUST_002508,High Value,9.0,0.75,16694.8,0.75,2126113.92,24438.09,Loyalty Reward
CUST_002509,VIP,5.0,0.778,15818.69,0.778,427785.42,21389.27,Exclusive VIP Offer
CUST_002510,High Value,5.0,0.741,32426.03,0.741,4103587.96,46107.73,Loyalty Reward
CUST_002511,Medium Value,15.0,0.4,2735.67,0.4,308069.48,8107.09,Standard Discount
CUST_002512,Medium Value,15.0,0.273,4751.51,0.273,552963.42,20480.13,Standard Discount
CUST_002513,Medium Value,14.0,0.474,5939.59,0.474,679112.61,14449.2,Premium Discount
CUST_002514,Medium Value,13.0,0.583,9224.32,0.583,436603.91,18191.83,Premium Discount
CUST_002515,High Value,5.0,0.583,20925.25,0.583,3864966.48,38266.99,Loyalty Reward
CUST_002516,VIP,5.0,0.5,11245.78,0.5,735096.43,23712.79,Exclusive VIP Offer
CUST_002517,Medium Value,12.0,0.769,15472.25,0.769,1224833.11,22682.09,Premium Discount
CUST_002518,VIP,8.0,0.5,8355.48,0.5,326386.39,18132.58,Exclusive VIP Offer
CUST_002519,Medium Value,15.0,0.4,3649.58,0.4,183822.26,10813.07,Premium Discount
CUST_002520,Low Value,18.0,0.0,0.0,0.0,651606.81,54300.57,Standard Discount
CUST_002521,Low Value,15.0,0.333,4286.84,0.333,225525.21,15035.01,Standard Discount
CUST_002522,Low Value,12.0,0.0,0.0,0.0,405660.85,45073.43,Premium Discount
CUST_002523,VIP,5.0,0.5,7287.24,0.5,122859.89,15357.49,Exclusive VIP Offer
CUST_002524,Medium Value,15.0,0.5,10040.23,0.5,1914316.2,23345.32,Premium Discount
CUST_002525,VIP,5.0,0.632,16590.95,0.632,1572848.91,27593.84,Exclusive VIP Offer
CUST_002526,VIP,5.0,0.733,12165.13,0.733,1463436.76,17216.9,Exclusive VIP Offer
CUST_002527,Low Value,11.0,0.333,4585.03,0.333,109027.86,15575.41,Premium Discount
CUST_002528,Low Value,12.0,-0.0,0.0,0.0,19969.53,2496.19,Premium Discount
CUST_002529,Low Value,13.0,0.0,0.0,0.0,270696.67,20822.82,Premium Discount
CUST_002530,VIP,5.0,0.5,3527.72,0.5,141730.22,7459.49,Exclusive VIP Offer
CUST_002531,VIP,5.0,0.75,21354.75,0.75,927838.64,29930.28,Exclusive VIP Offer
CUST_002532,Low Value,11.0,0.4,4646.47,0.4,229610.25,13506.49,Premium Discount
CUST_002533,Medium Value,17.0,0.0,0.0,0.0,378076.66,25205.11,Standard Discount
CUST_002534,Low Value,13.0,0.167,1576.81,0.167,169818.26,11321.22,Premium Discount
CUST_002535,High Value,7.0,0.405,11095.49,0.405,2674963.89,29395.21,Loyalty Reward
CUST_002536,Medium Value,15.0,0.5,11395.62,0.5,869527.89,26349.33,Premium Discount
CUST_002537,VIP,5.0,0.786,13932.86,0.786,646816.05,18480.46,Exclusive VIP Offer
CUST_002538,Medium Value,14.0,0.7,9913.45,0.7,497458.86,16047.06,Premium Discount
CUST_002539,VIP,5.0,0.7,18822.11,0.7,1060750.22,28668.92,Exclusive VIP Offer
CUST_002540,High Value,12.0,0.618,20134.49,0.618,4156306.97,36458.83,Premium Discount
CUST_002541,Low Value,11.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_002542,VIP,5.0,0.5,8970.89,0.5,268148.05,19153.43,Exclusive VIP Offer
CUST_002543,VIP,6.0,0.556,6574.35,0.556,472883.34,12780.63,Exclusive VIP Offer
CUST_002544,Low Value,13.0,0.0,0.0,0.0,60940.88,15235.22,Premium Discount
CUST_002545,Medium Value,16.0,0.167,2011.37,0.167,224475.98,14029.75,Standard Discount
CUST_002546,Low Value,22.0,0.0,0.0,0.0,284387.29,21875.95,High Value Discount
CUST_002547,Medium Value,13.0,0.667,5552.69,0.667,219294.46,9534.54,Premium Discount
CUST_002548,Medium Value,15.0,0.5,3580.58,0.5,264085.25,8252.66,Premium Discount
CUST_002549,Low Value,19.0,0.2,1495.8,0.2,187789.62,8535.89,Standard Discount
CUST_002550,High Value,9.0,0.585,17532.41,0.585,3530649.46,32691.2,Loyalty Reward
CUST_002551,Low Value,12.0,0.25,2961.22,0.25,256494.25,13499.7,Premium Discount
CUST_002552,VIP,5.0,0.6,4140.9,0.6,197192.62,7303.43,Exclusive VIP Offer
CUST_002553,High Value,8.0,0.474,19301.48,0.474,3558656.34,43934.03,Loyalty Reward
CUST_002554,Medium Value,16.0,0.375,5967.71,0.375,596931.38,18654.11,Standard Discount
CUST_002555,Low Value,10.0,0.5,2512.74,0.5,16397.85,5465.95,Premium Discount
CUST_002556,Low Value,17.0,0.333,4258.97,0.333,242541.11,15158.82,Standard Discount
CUST_002557,VIP,6.0,0.4,6324.05,0.4,308557.14,17142.06,Exclusive VIP Offer
CUST_002558,High Value,5.0,0.611,16803.81,0.611,2911814.38,29412.27,Loyalty Reward
CUST_002559,VIP,5.0,0.375,6643.94,0.375,355583.96,18714.95,Exclusive VIP Offer
CUST_002560,VIP,5.0,0.857,8266.14,0.857,371669.94,10324.16,Exclusive VIP Offer
CUST_002561,VIP,5.0,0.667,16580.63,0.667,498757.95,26250.42,Exclusive VIP Offer
CUST_002562,VIP,5.0,0.556,6107.29,0.556,328868.77,11745.31,Exclusive VIP Offer
CUST_002563,Low Value,15.0,-0.0,0.0,0.0,57929.43,14482.36,Standard Discount
CUST_002564,VIP,5.0,1.0,11089.35,1.0,70522.5,11753.75,Exclusive VIP Offer
CUST_002565,VIP,5.0,0.438,8731.57,0.438,761582.65,21155.07,Exclusive VIP Offer
CUST_002566,VIP,5.0,0.5,3773.28,0.5,55494.58,7927.8,Exclusive VIP Offer
CUST_002567,Medium Value,15.0,0.4,7188.59,0.4,675966.59,21123.96,Premium Discount
CUST_002568,VIP,5.0,0.75,23188.88,0.75,1491987.88,32434.52,Exclusive VIP Offer
CUST_002569,Medium Value,14.0,0.5,5374.42,0.5,293478.51,12228.27,Premium Discount
CUST_002570,Low Value,15.0,-0.0,0.0,0.0,1863.73,1863.73,Premium Discount
CUST_002571,VIP,5.0,0.727,10442.99,0.727,662991.73,15067.99,Exclusive VIP Offer
CUST_002572,Medium Value,13.0,0.444,12925.59,0.444,1153944.68,32969.85,Premium Discount
CUST_002573,VIP,5.0,1.0,23733.86,1.0,75245.86,25081.95,Exclusive VIP Offer
CUST_002574,Low Value,13.0,-0.0,0.0,0.0,94049.02,7234.54,Premium Discount
CUST_002575,Low Value,14.0,-0.0,0.0,0.0,58714.31,7339.29,Premium Discount
CUST_002576,High Value,13.0,0.481,14948.56,0.481,3716089.76,35731.63,Premium Discount
CUST_002577,Low Value,14.0,0.0,0.0,0.0,52866.52,8811.09,Premium Discount
CUST_002578,VIP,9.0,0.455,10006.22,0.455,629208.35,24200.32,Exclusive VIP Offer
CUST_002579,Low Value,13.0,-0.0,0.0,0.0,242646.68,40441.11,Premium Discount
CUST_002580,Medium Value,13.0,0.571,6642.16,0.571,579835.29,13178.07,Premium Discount
CUST_002581,High Value,5.0,0.696,22758.79,0.696,2212627.62,34572.31,Loyalty Reward
CUST_002582,Low Value,13.0,0.0,0.0,0.0,17879.88,4469.97,Premium Discount
CUST_002583,Low Value,12.0,-0.0,0.0,0.0,592.25,592.25,Premium Discount
CUST_002584,Medium Value,12.0,0.714,8753.47,0.714,1073395.4,13761.48,Premium Discount
CUST_002585,VIP,5.0,0.824,23672.85,0.824,1835001.94,30583.37,Exclusive VIP Offer
CUST_002586,VIP,8.0,0.6,19817.3,0.6,756527.0,36025.1,Exclusive VIP Offer
CUST_002587,Medium Value,13.0,0.556,8905.52,0.556,1320124.18,18083.89,Premium Discount
CUST_002588,Medium Value,14.0,0.571,7122.09,0.571,618546.94,14384.81,Premium Discount
CUST_002589,High Value,5.0,0.562,30288.64,0.562,7850990.69,58589.48,Loyalty Reward
CUST_002590,VIP,5.0,0.7,8676.54,0.7,566196.37,13167.36,Exclusive VIP Offer
CUST_002591,Medium Value,16.0,0.0,0.0,0.0,108392.98,7742.36,Standard Discount
CUST_002592,Medium Value,16.0,0.091,2113.27,0.091,540058.91,23480.82,Standard Discount
CUST_002593,VIP,5.0,0.667,7532.33,0.667,181006.37,12067.09,Exclusive VIP Offer
CUST_002594,High Value,12.0,0.6,14051.48,0.6,2356792.89,26480.82,Premium Discount
CUST_002595,Medium Value,13.0,0.762,10069.51,0.762,947931.97,14583.57,Premium Discount
CUST_002596,VIP,5.0,0.5,6135.69,0.5,156311.66,13025.97,Exclusive VIP Offer
CUST_002597,VIP,5.0,0.583,6981.89,0.583,426338.87,12539.38,Exclusive VIP Offer
CUST_002598,VIP,5.0,0.474,4904.87,0.474,380618.14,10874.8,Exclusive VIP Offer
CUST_002599,VIP,5.0,0.778,22761.4,0.778,931695.98,31056.53,Exclusive VIP Offer
CUST_002600,VIP,5.0,0.857,11534.32,0.857,762444.06,14385.74,Exclusive VIP Offer
CUST_002601,VIP,5.0,0.6,6839.12,0.6,302864.25,12114.57,Exclusive VIP Offer
CUST_002602,VIP,5.0,0.714,12187.71,0.714,656905.58,18247.38,Exclusive VIP Offer
CUST_002603,VIP,5.0,0.5,8541.19,0.5,285531.53,17845.72,Exclusive VIP Offer
CUST_002604,High Value,12.0,0.703,15251.98,0.703,2528516.04,24548.7,Premium Discount
CUST_002605,VIP,5.0,0.5,9980.86,0.5,211143.71,21114.37,Exclusive VIP Offer
CUST_002606,VIP,5.0,0.8,17512.03,0.8,481911.11,22948.15,Exclusive VIP Offer
CUST_002607,VIP,5.0,0.667,8925.03,0.667,550552.45,14116.73,Exclusive VIP Offer
CUST_002608,Low Value,12.0,0.0,0.0,0.0,129431.14,18490.16,Premium Discount
CUST_002609,VIP,5.0,0.5,9789.4,0.5,124247.0,20707.83,Exclusive VIP Offer
CUST_002610,VIP,5.0,0.5,15483.6,0.5,328632.48,32863.25,Exclusive VIP Offer
CUST_002611,Medium Value,13.0,0.714,10646.49,0.714,490654.85,16919.13,Premium Discount
CUST_002612,Low Value,12.0,0.2,3245.16,0.2,446665.65,17866.63,Premium Discount
CUST_002613,Medium Value,13.0,0.652,11799.69,0.652,1291105.06,20493.73,Premium Discount
CUST_002614,VIP,5.0,0.75,13594.82,0.75,342975.81,19054.21,Exclusive VIP Offer
CUST_002615,High Value,11.0,0.55,18525.31,0.55,2835527.49,38317.94,Premium Discount
CUST_002616,High Value,11.0,0.59,24530.11,0.59,8436894.44,47133.49,Premium Discount
CUST_002617,High Value,8.0,0.478,14746.91,0.478,2729641.69,33699.28,Loyalty Reward
CUST_002618,Medium Value,14.0,0.357,4848.1,0.357,1007848.21,15747.63,Premium Discount
CUST_002619,Medium Value,14.0,0.4,4315.52,0.4,202421.53,12651.35,Premium Discount
CUST_002620,VIP,5.0,0.429,11575.14,0.429,638174.24,29007.92,Exclusive VIP Offer
CUST_002621,VIP,5.0,0.8,13316.15,0.8,1252627.97,17642.65,Exclusive VIP Offer
CUST_002622,Low Value,11.0,-0.0,0.0,0.0,90996.97,15166.16,Premium Discount
CUST_002623,High Value,11.0,0.659,28498.97,0.659,6340163.11,48770.49,Premium Discount
CUST_002624,VIP,5.0,0.6,26033.64,0.6,936745.78,46837.29,Exclusive VIP Offer
CUST_002625,Low Value,10.0,-0.0,0.0,0.0,4087.37,2043.68,Premium Discount
CUST_002626,Low Value,13.0,0.0,0.0,0.0,48359.03,16119.68,Premium Discount
CUST_002627,VIP,5.0,0.6,7210.67,0.6,202515.14,12657.2,Exclusive VIP Offer
CUST_002628,Low Value,13.0,0.0,0.0,0.0,167865.49,41966.37,Premium Discount
CUST_002629,Medium Value,13.0,0.667,12878.34,0.667,922270.21,21958.81,Premium Discount
CUST_002630,Low Value,12.0,0.333,5333.75,0.333,202487.42,18407.95,Premium Discount
CUST_002631,VIP,5.0,0.8,11135.25,0.8,367684.06,14707.36,Exclusive VIP Offer
CUST_002632,VIP,5.0,0.783,20248.05,0.783,1217993.5,27066.52,Exclusive VIP Offer
CUST_002633,Medium Value,14.0,0.467,11042.88,0.467,1429794.28,26977.25,Premium Discount
CUST_002634,High Value,11.0,0.585,25444.7,0.585,8861661.15,53063.84,Premium Discount
CUST_002635,Medium Value,12.0,0.875,28239.79,0.875,1112753.52,35895.27,Premium Discount
CUST_002636,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_002637,Medium Value,16.0,0.0,0.0,0.0,312782.16,14217.37,Standard Discount
CUST_002638,Medium Value,13.0,0.6,6681.2,0.6,278304.78,12650.22,Premium Discount
CUST_002639,VIP,5.0,0.562,10476.06,0.562,1115922.27,19577.58,Exclusive VIP Offer
CUST_002640,VIP,5.0,0.706,25227.03,0.706,1797451.11,37446.9,Exclusive VIP Offer
CUST_002641,Low Value,14.0,-0.0,0.0,0.0,132591.87,16573.98,Premium Discount
CUST_002642,Low Value,12.0,0.333,2431.34,0.333,99445.03,8287.09,Premium Discount
CUST_002643,VIP,5.0,0.909,13517.9,0.909,553387.37,15371.87,Exclusive VIP Offer
CUST_002644,Low Value,13.0,-0.0,0.0,0.0,61074.64,20358.21,Premium Discount
CUST_002645,VIP,5.0,1.0,13592.8,1.0,230630.73,14414.42,Exclusive VIP Offer
CUST_002646,Low Value,21.0,0.0,0.0,0.0,505100.89,21960.91,High Value Discount
CUST_002647,Medium Value,13.0,0.6,12315.1,0.6,616374.93,23706.73,Premium Discount
CUST_002648,Medium Value,13.0,0.515,11345.99,0.515,1684363.63,25139.76,Premium Discount
CUST_002649,Medium Value,13.0,0.75,5502.37,0.75,161666.78,7698.42,Premium Discount
CUST_002650,VIP,5.0,0.692,20443.44,0.692,1208168.18,30978.67,Exclusive VIP Offer
CUST_002651,Medium Value,15.0,0.4,5311.33,0.4,580874.23,15286.16,Premium Discount
CUST_002652,Medium Value,15.0,0.25,3941.0,0.25,314533.2,18501.95,Standard Discount
CUST_002653,VIP,5.0,0.7,15779.88,0.7,407151.85,23950.11,Exclusive VIP Offer
CUST_002654,Medium Value,16.0,0.333,1639.99,0.333,55703.99,5064.0,Standard Discount
CUST_002655,Medium Value,13.0,0.667,6914.5,0.667,280971.25,11707.14,Premium Discount
CUST_002656,Low Value,16.0,0.333,2633.43,0.333,281434.46,9381.15,Standard Discount
CUST_002657,High Value,6.0,0.553,14917.35,0.553,2899250.75,28705.45,Loyalty Reward
CUST_002658,VIP,5.0,1.0,10631.89,1.0,240259.01,11440.91,Exclusive VIP Offer
CUST_002659,VIP,5.0,0.5,14458.18,0.5,1305969.43,30371.38,Exclusive VIP Offer
CUST_002660,VIP,5.0,0.5,8793.62,0.5,74509.74,18627.43,Exclusive VIP Offer
CUST_002661,Low Value,10.0,0.333,6453.86,0.333,218974.03,21897.4,Premium Discount
CUST_002662,Low Value,16.0,-0.0,0.0,0.0,15278.23,7639.11,Standard Discount
CUST_002663,VIP,7.0,0.571,5793.46,0.571,196587.5,10921.53,Exclusive VIP Offer
CUST_002664,Medium Value,15.0,0.381,11142.42,0.381,1776105.74,34155.88,Standard Discount
CUST_002665,VIP,5.0,0.625,5756.99,0.625,297345.05,10253.28,Exclusive VIP Offer
CUST_002666,Low Value,13.0,0.0,0.0,0.0,16190.44,8095.22,Premium Discount
CUST_002667,VIP,5.0,0.4,11408.54,0.4,728603.02,30358.46,Exclusive VIP Offer
CUST_002668,Low Value,11.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_002669,VIP,5.0,0.824,15398.3,0.824,913769.67,19864.56,Exclusive VIP Offer
CUST_002670,Medium Value,15.0,0.4,4577.95,0.4,702619.67,13511.92,Standard Discount
CUST_002671,VIP,5.0,1.0,8431.91,1.0,79470.63,8830.07,Exclusive VIP Offer
CUST_002672,Medium Value,15.0,0.286,2150.12,0.286,104423.98,8702.0,Standard Discount
CUST_002673,VIP,5.0,0.5,4125.52,0.5,78626.92,8736.32,Exclusive VIP Offer
CUST_002674,VIP,6.0,0.615,11085.96,0.615,770437.8,19260.95,Exclusive VIP Offer
CUST_002675,High Value,5.0,0.5,16663.2,0.5,1973563.15,35242.2,Loyalty Reward
CUST_002676,VIP,5.0,0.5,3227.41,0.5,94899.67,6778.55,Exclusive VIP Offer
CUST_002677,High Value,11.0,0.639,19657.52,0.639,4576294.8,34408.23,Premium Discount
CUST_002678,Medium Value,13.0,0.688,16586.39,0.688,716939.11,27574.58,Premium Discount
CUST_002679,VIP,5.0,0.667,11170.6,0.667,142183.98,17773.0,Exclusive VIP Offer
CUST_002680,Low Value,15.0,0.25,3451.21,0.25,581634.77,16156.52,Standard Discount
CUST_002681,VIP,5.0,0.692,18610.95,0.692,1266722.6,28149.39,Exclusive VIP Offer
CUST_002682,VIP,5.0,1.0,12635.16,1.0,176003.59,13538.74,Exclusive VIP Offer
CUST_002683,Medium Value,16.0,0.333,5439.25,0.333,438392.26,19060.53,Standard Discount
CUST_002684,VIP,5.0,0.538,5528.73,0.538,237524.18,11310.68,Exclusive VIP Offer
CUST_002685,Medium Value,17.0,0.0,0.0,0.0,127084.26,11553.11,Standard Discount
CUST_002686,VIP,5.0,0.833,18061.49,0.833,402180.64,23657.68,Exclusive VIP Offer
CUST_002687,Low Value,16.0,0.333,3214.73,0.333,226139.99,11307.0,Standard Discount
CUST_002688,High Value,5.0,0.81,34429.56,0.81,3248425.94,45117.03,Loyalty Reward
CUST_002689,Medium Value,16.0,0.333,1741.54,0.333,58144.66,6460.52,Standard Discount
CUST_002690,Low Value,13.0,0.4,3944.34,0.4,139334.09,11611.17,Premium Discount
CUST_002691,Medium Value,13.0,0.727,17494.09,0.727,1159080.87,26955.37,Premium Discount
CUST_002692,Low Value,13.0,0.0,0.0,0.0,127935.75,63967.88,Premium Discount
CUST_002693,Medium Value,16.0,0.25,4069.44,0.25,1075011.8,19545.67,Standard Discount
CUST_002694,VIP,5.0,0.875,21108.56,0.875,1286993.2,25235.16,Exclusive VIP Offer
CUST_002695,VIP,5.0,0.812,19104.51,0.812,1169893.62,24891.35,Exclusive VIP Offer
CUST_002696,VIP,5.0,0.5,11327.07,0.5,360044.85,24002.99,Exclusive VIP Offer
CUST_002697,Medium Value,14.0,0.667,7108.95,0.667,183550.76,12236.72,Premium Discount
CUST_002698,High Value,5.0,0.76,26045.91,0.76,2818604.05,36135.95,Loyalty Reward
CUST_002699,VIP,5.0,0.818,18724.89,0.818,600085.91,24003.44,Exclusive VIP Offer
CUST_002700,Medium Value,15.0,0.2,4365.95,0.2,484485.8,24224.29,Standard Discount
CUST_002701,Low Value,14.0,0.0,0.0,0.0,146969.76,9797.98,Premium Discount
CUST_002702,Medium Value,15.0,0.2,2164.66,0.2,323322.37,12435.48,Premium Discount
CUST_002703,Low Value,13.0,-0.0,0.0,0.0,84725.68,84725.68,Premium Discount
CUST_002704,Low Value,11.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_002705,VIP,5.0,0.833,10940.44,0.833,526433.41,13853.51,Exclusive VIP Offer
CUST_002706,VIP,5.0,1.0,23434.04,1.0,321191.64,24707.05,Exclusive VIP Offer
CUST_002707,VIP,5.0,0.875,5713.27,0.875,88294.58,6791.89,Exclusive VIP Offer
CUST_002708,VIP,5.0,0.407,7473.42,0.407,1194347.25,18096.17,Exclusive VIP Offer
CUST_002709,High Value,12.0,0.529,16499.69,0.529,3068603.64,35681.44,Premium Discount
CUST_002710,High Value,12.0,0.55,14690.03,0.55,3101940.09,29826.35,Premium Discount
CUST_002711,Low Value,11.0,0.0,0.0,0.0,227851.63,28481.45,Premium Discount
CUST_002712,VIP,9.0,0.667,9592.27,0.667,332074.78,15813.08,Exclusive VIP Offer
CUST_002713,Medium Value,13.0,1.0,8153.69,1.0,119458.83,9189.14,Premium Discount
CUST_002714,VIP,8.0,0.8,35622.05,0.8,433544.2,48171.58,Exclusive VIP Offer
CUST_002715,Low Value,12.0,0.0,0.0,0.0,262143.49,26214.35,Premium Discount
CUST_002716,Medium Value,14.0,0.417,8297.88,0.417,1559767.75,22605.33,Premium Discount
CUST_002717,VIP,5.0,0.571,13564.74,0.571,894703.12,24852.86,Exclusive VIP Offer
CUST_002718,High Value,13.0,0.515,13051.35,0.515,2641374.58,29026.09,Premium Discount
CUST_002719,VIP,5.0,0.75,8290.11,0.75,232476.73,11623.84,Exclusive VIP Offer
CUST_002720,Low Value,13.0,0.0,0.0,0.0,33756.73,4219.59,Premium Discount
CUST_002721,Low Value,11.0,0.333,3623.42,0.333,147600.5,12300.04,Premium Discount
CUST_002722,Low Value,12.0,-0.0,0.0,0.0,0.0,0.0,Premium Discount
CUST_002723,Low Value,12.0,0.333,7831.9,0.333,55672.28,27836.14,Premium Discount
CUST_002724,Low Value,14.0,0.0,0.0,0.0,21604.1,10802.05,Premium Discount
CUST_002725,Low Value,16.0,-0.0,0.0,0.0,9246.49,2311.62,Standard Discount
CUST_002726,VIP,5.0,0.5,4640.13,0.5,79367.06,9920.88,Exclusive VIP Offer
CUST_002727,Low Value,12.0,0.25,3108.82,0.25,170416.37,14201.36,Premium Discount
CUST_002728,VIP,5.0,0.778,18128.34,0.778,1619027.7,24530.72,Exclusive VIP Offer
CUST_002729,Low Value,11.0,0.375,3582.34,0.375,295497.68,10944.36,Premium Discount
CUST_002730,Low Value,13.0,-0.0,0.0,0.0,55026.85,7860.98,Premium Discount
CUST_002731,Low Value,20.0,-0.0,0.0,0.0,21639.88,3091.41,Standard Discount
CUST_002732,High Value,12.0,0.632,17090.15,0.632,2918286.42,30398.82,Premium Discount
CUST_002733,Medium Value,14.0,0.462,5996.91,0.462,591394.35,14784.86,Premium Discount
CUST_002734,Medium Value,14.0,0.467,5495.54,0.467,723374.95,13395.83,Premium Discount
CUST_002735,VIP,5.0,0.75,26208.14,0.75,930864.08,37234.56,Exclusive VIP Offer
CUST_002736,Low Value,17.0,0.25,3509.04,0.25,242926.6,16195.11,Standard Discount
CUST_002737,Low Value,11.0,0.4,2480.99,0.4,78531.18,7139.2,Premium Discount
CUST_002738,Medium Value,14.0,0.462,3894.25,0.462,280090.81,9658.3,Premium Discount
CUST_002739,Low Value,12.0,0.25,2110.36,0.25,85625.81,9513.98,Premium Discount
CUST_002740,High Value,5.0,0.6,18334.34,0.6,3453881.79,32279.27,Loyalty Reward
CUST_002741,Low Value,13.0,-0.0,0.0,0.0,5769.29,1923.1,Premium Discount
CUST_002742,VIP,8.0,0.733,14413.69,0.733,915223.49,21284.27,Exclusive VIP Offer
CUST_002743,VIP,5.0,1.0,16442.16,1.0,175836.6,17583.66,Exclusive VIP Offer
CUST_002744,Medium Value,13.0,0.636,15451.29,0.636,1135120.39,27685.86,Premium Discount
CUST_002745,Medium Value,13.0,0.667,9309.08,0.667,416582.98,16022.42,Premium Discount
